carehomesbeds,year_location_end,forced_closure,ownership,individual_partnership,company,age,dementia,nurse,mental_health,detained,disabled,closed_complete,inadequate,requiresimprovement,good,outstanding,missing_quality
13,2014,0,Local Authority,0,0,47.466667,0,0,0,0,0,1,,,,,1
6,2014,0,Third sector,0,0,47.133335,0,0,0,0,1,1,,,,,1
4,2014,0,For-Profit,1,0,36.833332,0,0,1,0,0,1,,,,,1
24,2014,0,For-Profit,0,1,38.033333,0,1,0,0,0,0,,,,,1
26,2014,0,For-Profit,1,0,40.266666,1,1,0,0,1,0,,,,,1
6,2014,0,For-Profit,0,1,33.5,0,0,0,0,0,1,,,,,1
4,2014,0,For-Profit,0,1,39.033333,0,0,0,0,0,1,,,,,1
25,2014,0,For-Profit,1,0,40.833332,0,0,0,0,0,0,,,,,1
30,2014,0,Local Authority,0,0,47.633335,1,0,0,0,0,1,,,,,1
3,2014,0,For-Profit,0,1,45.966667,1,0,1,0,1,1,,,,,1
6,2014,0,For-Profit,1,0,9.5333338,0,0,0,0,0,1,,,,,1
36,2014,0,For-Profit,0,1,40.466667,1,0,0,0,0,1,,,,,1
9,2014,0,For-Profit,0,1,39.666668,0,0,0,0,0,0,,,,,1
9,2014,0,For-Profit,0,1,17.866667,0,0,0,0,0,1,,,,,1
12,2014,0,For-Profit,0,1,39.533333,0,0,0,0,1,0,,,,,1
18,2014,0,For-Profit,0,1,45.033333,0,0,0,0,1,1,,,,,1
12,2014,0,Third sector,0,0,30.033333,0,0,1,0,1,1,,,,,1
17,2014,1,For-Profit,0,1,39.200001,0,0,0,0,1,1,,,,,1
44,2014,0,For-Profit,1,0,44.833332,0,0,0,0,0,0,,,,,1
5,2014,0,For-Profit,1,0,42.599998,0,0,0,0,0,1,,,,,1
52,2014,0,For-Profit,0,1,27.133333,1,0,0,0,0,1,,,,,1
6,2014,0,Third sector,0,0,39.033333,0,0,0,0,0,0,,,,,1
4,2014,0,For-Profit,0,1,29.733334,0,0,1,0,0,1,,,,,1
18,2014,0,For-Profit,1,0,46.766666,0,0,0,0,0,1,,,,,1
31,2014,0,For-Profit,1,0,43.166668,1,1,0,0,1,0,,,,,1
25,2014,0,For-Profit,1,0,39.299999,1,0,0,0,0,1,,,,,1
33,2014,0,Third sector,0,0,45.866665,0,0,0,0,0,1,,,,,1
35,2014,0,For-Profit,1,0,47.266666,1,1,0,0,1,0,0,1,0,0,0
28,2014,0,Local Authority,0,0,42.133335,0,0,0,0,0,1,,,,,1
6,2014,0,For-Profit,0,1,39.433334,0,0,0,0,1,0,,,,,1
34,2014,0,For-Profit,0,1,46.433334,0,1,0,0,0,0,,,,,1
38,2014,0,For-Profit,0,1,44.599998,0,1,0,0,0,0,,,,,1
23,2014,0,For-Profit,0,1,42.366665,1,0,0,0,0,0,,,,,1
5,2014,0,For-Profit,0,1,30.033333,0,0,0,0,0,0,,,,,1
31,2014,0,Third sector,0,0,43.700001,0,0,0,0,0,1,,,,,1
6,2014,0,For-Profit,0,1,44.333332,0,0,0,0,0,1,,,,,1
4,2014,0,Third sector,0,0,8.333333,0,0,0,0,0,1,,,,,1
7,2014,0,Third sector,0,0,44.233334,0,0,0,0,1,1,,,,,1
6,2014,0,For-Profit,0,1,48.233334,0,0,0,0,0,1,,,,,1
15,2014,0,For-Profit,1,0,44.733334,1,0,0,0,0,1,,,,,1
4,2014,0,For-Profit,0,1,43,0,0,0,0,0,1,,,,,1
4,2014,0,For-Profit,0,1,24.533333,0,0,0,0,0,0,,,,,1
4,2014,0,For-Profit,0,1,5.8000002,0,0,0,0,0,1,,,,,1
4,2014,0,For-Profit,0,1,22.033333,0,0,0,0,0,1,,,,,1
15,2014,0,For-Profit,0,1,38.433334,0,1,0,0,0,1,,,,,1
5,2014,0,Third sector,0,0,43.866665,0,0,0,0,0,1,,,,,1
52,2014,0,For-Profit,0,1,41,1,1,0,0,1,0,,,,,1
9,2014,0,For-Profit,0,1,41.233334,0,0,0,0,0,0,,,,,1
34,2014,0,For-Profit,0,1,49.299999,1,1,0,0,1,1,,,,,1
6,2014,0,For-Profit,0,1,39.933334,0,0,0,0,0,0,,,,,1
38,2014,0,Third sector,0,0,38.866665,1,0,1,0,0,1,,,,,1
3,2014,0,For-Profit,1,0,47.633335,0,0,0,0,0,1,,,,,1
10,2014,1,For-Profit,1,0,42.566666,1,0,0,0,0,1,,,,,1
3,2014,0,Third sector,0,0,40.033333,0,0,0,0,0,1,,,,,1
17,2014,1,For-Profit,1,0,37.266666,1,0,0,0,0,1,,,,,1
8,2014,0,For-Profit,0,1,37,0,0,0,0,0,1,,,,,1
3,2014,0,For-Profit,1,0,43.400002,0,0,0,0,0,0,,,,,1
3,2014,0,Third sector,0,0,41.299999,0,0,0,0,1,1,,,,,1
6,2014,0,Third sector,0,0,37.833332,0,0,0,0,0,1,,,,,1
3,2014,1,For-Profit,1,0,39,0,0,0,0,0,1,,,,,1
12,2014,0,For-Profit,0,1,42.966667,0,0,1,0,1,1,,,,,1
3,2014,0,For-Profit,0,1,32.533333,0,0,0,0,0,0,,,,,1
5,2014,0,Third sector,0,0,44.333332,0,0,0,0,0,1,,,,,1
82,2014,0,For-Profit,0,1,37.733334,1,0,0,0,0,0,,,,,1
47,2014,0,For-Profit,0,1,15.633333,1,1,0,0,1,0,,,,,1
50,2014,0,For-Profit,0,1,43.299999,1,0,0,0,0,0,,,,,1
8,2014,0,Third sector,0,0,11.433333,0,0,0,0,0,1,,,,,1
24,2014,0,For-Profit,0,1,45.933334,1,1,0,0,0,0,,,,,1
14,2014,0,For-Profit,0,1,41.233334,0,0,0,0,0,1,,,,,1
4,2014,0,For-Profit,0,1,47.400002,1,0,1,0,1,1,,,,,1
8,2014,0,For-Profit,0,1,39.700001,0,0,1,0,1,0,,,,,1
4,2014,0,For-Profit,0,1,13.166667,1,0,1,0,1,1,,,,,1
4,2014,0,For-Profit,1,0,43.400002,0,0,0,0,0,0,,,,,1
12,2014,0,Third sector,0,0,42.366665,0,0,0,0,0,1,,,,,1
30,2014,0,Third sector,0,0,25.833334,1,0,0,0,1,1,,,,,1
11,2014,0,For-Profit,1,0,43.333332,0,0,1,0,0,0,,,,,1
37,2014,0,For-Profit,0,1,40.233334,0,0,0,0,0,1,,,,,1
26,2014,0,For-Profit,1,0,48.066666,0,0,0,0,0,1,,,,,1
20,2014,0,For-Profit,0,1,39.633335,1,0,1,0,1,0,,,,,1
48,2014,0,For-Profit,0,1,23.833334,1,0,0,0,0,1,,,,,1
3,2014,0,Local Authority,0,0,12.033334,1,0,0,0,1,1,,,,,1
30,2014,0,For-Profit,0,1,29.266666,1,1,0,0,1,0,,,,,1
108,2014,0,Third sector,0,0,39.533333,1,1,0,0,0,0,,,,,1
13,2014,0,For-Profit,1,0,46.633335,1,0,0,0,1,1,,,,,1
18,2014,0,Third sector,0,0,42.700001,0,0,0,0,0,0,,,,,1
5,2014,0,Third sector,0,0,34.366665,0,0,1,0,1,0,,,,,1
67,2014,0,For-Profit,0,1,34.033333,1,0,0,0,0,1,,,,,1
8,2014,0,For-Profit,1,0,41.466667,0,0,1,0,0,1,,,,,1
20,2014,1,For-Profit,1,0,41.266666,1,0,0,0,0,1,,,,,1
21,2014,0,For-Profit,0,1,46.400002,0,0,1,1,0,1,,,,,1
37,2014,0,Local Authority,0,0,41.966667,1,0,1,0,1,1,,,,,1
3,2014,0,For-Profit,1,0,36.333332,0,0,0,0,1,1,,,,,1
10,2014,0,For-Profit,0,1,39.433334,0,0,0,0,1,0,,,,,1
40,2014,0,For-Profit,0,1,47.366665,0,0,0,0,1,0,,,,,1
3,2014,0,For-Profit,1,0,43.133335,0,0,0,0,1,1,,,,,1
21,2014,0,For-Profit,0,1,44.333332,0,0,0,0,0,1,,,,,1
6,2014,0,For-Profit,0,1,33.066666,0,0,0,0,0,1,,,,,1
23,2014,0,For-Profit,1,0,44.633335,1,1,0,0,0,0,,,,,1
8,2014,0,For-Profit,0,1,26.633333,0,0,1,0,1,0,,,,,1
35,2014,0,For-Profit,0,1,48.166668,0,1,0,0,1,1,,,,,1
18,2014,0,For-Profit,1,0,43.5,0,0,0,0,0,0,,,,,1
13,2014,0,For-Profit,1,0,41.033333,0,0,0,0,0,1,,,,,1
30,2014,0,Third sector,0,0,39.533333,0,1,0,0,0,0,,,,,1
38,2014,0,Local Authority,0,0,42.966667,1,0,0,0,1,0,,,,,1
41,2014,0,For-Profit,0,1,44.833332,1,0,0,0,0,0,,,,,1
20,2014,0,For-Profit,1,0,49.5,0,1,0,0,1,1,,,,,1
6,2014,1,For-Profit,0,1,43.633335,0,0,0,0,0,1,,,,,1
20,2014,0,For-Profit,0,1,41.266666,1,0,0,0,0,1,,,,,1
174,2014,0,For-Profit,0,1,41.700001,1,1,0,0,1,1,,,,,1
6,2014,0,Third sector,0,0,43.166668,0,0,0,0,0,1,,,,,1
3,2014,0,Third sector,0,0,40.033333,1,0,0,0,0,1,,,,,1
20,2014,0,For-Profit,0,1,16.4,1,0,1,0,0,0,,,,,1
24,2014,0,Third sector,0,0,42.366665,0,0,0,0,0,0,,,,,1
39,2014,0,For-Profit,1,0,23.233334,1,0,0,0,0,0,,,,,1
31,2014,0,For-Profit,0,1,42,1,0,0,0,1,0,,,,,1
30,2014,0,For-Profit,0,1,45.5,1,0,0,0,1,0,,,,,1
14,2014,0,For-Profit,0,1,42.666668,0,0,0,0,1,1,,,,,1
34,2014,0,For-Profit,0,1,47.133335,1,0,0,0,0,1,,,,,1
11,2014,0,For-Profit,1,0,39.433334,0,0,1,0,0,1,,,,,1
10,2014,0,For-Profit,0,1,41.233334,0,0,0,0,0,0,,,,,1
14,2014,0,For-Profit,0,1,39.533333,0,0,1,0,1,0,,,,,1
40,2014,0,For-Profit,0,1,44.333332,0,1,0,0,1,0,,,,,1
3,2014,0,For-Profit,1,0,42.633335,0,0,0,0,0,1,,,,,1
36,2014,0,For-Profit,0,1,47.633335,0,1,0,0,1,0,,,,,1
2,2014,0,For-Profit,0,1,32.666668,0,0,0,0,1,1,,,,,1
66,2014,0,For-Profit,0,1,1.9666667,1,0,0,0,0,0,,,,,1
10,2014,0,For-Profit,1,0,44.966667,0,0,0,0,0,0,,,,,1
36,2014,0,For-Profit,1,0,45.366665,0,0,0,0,1,0,,,,,1
4,2014,0,Third sector,0,0,16.933332,0,0,0,0,0,1,,,,,1
27,2014,0,For-Profit,0,1,42.933334,0,0,0,0,0,0,,,,,1
13,2014,0,For-Profit,0,1,41.233334,0,0,0,0,0,0,,,,,1
8,2014,0,Third sector,0,0,42.033333,0,0,0,0,0,1,,,,,1
5,2014,0,For-Profit,0,1,31.299999,0,0,0,0,1,1,,,,,1
16,2014,0,For-Profit,1,0,40.133335,0,0,0,0,0,1,,,,,1
6,2014,0,Third sector,0,0,46.400002,0,0,0,0,0,1,,,,,1
10,2014,0,For-Profit,0,1,31.1,0,0,1,0,1,0,,,,,1
3,2014,0,For-Profit,0,1,27.833334,0,0,0,0,0,0,,,,,1
16,2014,0,For-Profit,0,1,39.299999,1,0,0,0,0,1,,,,,1
13,2014,0,For-Profit,0,1,43.633335,1,0,0,0,0,1,,,,,1
60,2014,0,For-Profit,0,1,9.1000004,1,1,0,0,1,1,,,,,1
26,2014,0,For-Profit,1,0,47,0,0,0,0,0,0,,,,,1
4,2014,0,Local Authority,0,0,47.766666,0,0,0,0,1,1,,,,,1
4,2014,0,For-Profit,1,0,45.799999,0,0,0,0,0,1,,,,,1
22,2014,0,For-Profit,0,1,47,0,0,1,0,0,1,1,0,0,0,0
24,2014,0,For-Profit,0,1,38.266666,1,0,0,0,1,0,,,,,1
34,2014,0,For-Profit,0,1,38.933334,0,0,0,0,1,1,,,,,1
12,2014,0,For-Profit,0,1,7.3666668,0,0,0,0,0,1,,,,,1
3,2014,0,Third sector,0,0,41.200001,0,0,0,0,0,1,,,,,1
43,2014,0,For-Profit,1,0,39.566666,1,0,0,0,0,0,,,,,1
38,2014,0,For-Profit,1,0,37.400002,0,1,0,0,1,1,,,,,1
7,2014,0,For-Profit,0,1,45.766666,0,0,0,0,0,1,,,,,1
19,2014,0,Local Authority,0,0,44.299999,0,0,0,0,0,1,,,,,1
9,2014,0,For-Profit,0,1,46.099998,0,0,0,0,0,1,,,,,1
2,2014,0,For-Profit,0,1,26.4,0,0,0,0,1,1,,,,,1
10,2014,0,Third sector,0,0,34.366665,0,0,1,0,1,0,,,,,1
24,2014,0,For-Profit,1,0,40.666668,1,0,1,0,1,1,,,,,1
6,2014,0,For-Profit,0,1,31.299999,0,0,0,0,0,1,,,,,1
17,2014,0,For-Profit,1,0,44.133335,1,0,0,0,0,0,,,,,1
60,2014,0,Third sector,0,0,36.266666,0,1,0,0,1,1,,,,,1
14,2014,0,For-Profit,0,1,43.033333,0,0,0,0,0,0,,,,,1
6,2014,0,For-Profit,0,1,45.033333,0,0,0,0,1,1,,,,,1
14,2014,0,Third sector,0,0,40.833332,0,0,0,0,0,1,,,,,1
10,2014,0,For-Profit,0,1,41.866665,0,0,0,0,0,0,,,,,1
42,2014,0,For-Profit,0,1,41.133335,1,1,0,0,0,0,,,,,1
16,2014,0,For-Profit,1,0,41.099998,1,0,0,0,0,1,,,,,1
8,2014,0,For-Profit,0,1,28.833334,0,0,0,0,0,0,,,,,1
20,2014,0,For-Profit,1,0,42.566666,0,0,0,0,0,1,,,,,1
14,2014,0,For-Profit,1,0,34.133335,0,0,1,0,0,0,,,,,1
4,2014,0,For-Profit,1,0,39.466667,1,0,0,0,0,1,,,,,1
8,2014,0,For-Profit,0,1,42.166668,1,0,1,0,1,1,,,,,1
8,2014,0,For-Profit,0,1,43.166668,0,0,0,0,1,0,,,,,1
6,2014,0,For-Profit,0,1,29.733334,0,0,1,0,0,1,,,,,1
26,2014,0,For-Profit,0,1,31.4,0,1,0,0,1,1,,,,,1
14,2014,0,For-Profit,0,1,41.866665,0,0,0,0,0,0,,,,,1
6,2014,0,Third sector,0,0,38.966667,0,0,0,0,0,1,,,,,1
3,2014,0,For-Profit,1,0,44.099998,0,0,1,0,1,1,,,,,1
20,2014,0,For-Profit,0,1,44.266666,0,0,0,0,0,0,,,,,1
38,2014,0,For-Profit,0,1,41.166668,1,0,0,0,0,1,,,,,1
24,2014,0,For-Profit,0,1,39.766666,1,1,1,0,0,0,,,,,1
6,2014,0,Third sector,0,0,45.799999,0,0,0,0,0,0,,,,,1
27,2014,0,Local Authority,0,0,47.566666,1,0,0,0,0,1,,,,,1
30,2014,0,Local Authority,0,0,39,0,0,0,0,0,1,,,,,1
36,2014,0,For-Profit,0,1,38.700001,1,0,1,0,1,1,,,,,1
5,2014,0,For-Profit,0,1,37.366665,0,0,0,0,0,1,,,,,1
23,2014,0,For-Profit,1,0,45.200001,0,0,0,0,0,0,,,,,1
60,2014,0,For-Profit,1,0,47.233334,0,1,0,0,1,1,,,,,1
72,2014,0,For-Profit,0,1,35.799999,1,1,1,0,1,0,,,,,1
12,2014,0,For-Profit,0,1,39.833332,0,1,0,0,0,1,,,,,1
33,2014,0,For-Profit,0,1,20.799999,1,0,0,0,0,1,,,,,1
22,2014,1,For-Profit,0,1,48.133335,1,0,0,0,0,1,,,,,1
3,2014,0,For-Profit,0,1,31.766666,0,0,0,0,0,1,,,,,1
8,2014,0,Local Authority,0,0,39.799999,0,0,0,0,0,1,,,,,1
11,2014,0,For-Profit,0,1,31.666666,0,0,0,0,1,0,,,,,1
66,2014,0,For-Profit,0,1,35.799999,1,1,1,0,1,0,,,,,1
36,2014,0,For-Profit,1,0,40.833332,1,0,0,0,0,1,,,,,1
3,2014,0,For-Profit,0,1,36.133335,0,0,0,0,0,1,,,,,1
12,2014,0,For-Profit,0,1,34.333332,0,0,0,0,1,0,,,,,1
21,2014,0,For-Profit,1,0,28.766666,1,0,0,0,0,0,,,,,1
19,2014,0,For-Profit,0,1,16.4,1,0,1,0,0,0,,,,,1
6,2014,0,Third sector,0,0,38.966667,0,0,0,0,0,1,,,,,1
34,2014,0,For-Profit,0,1,20.366667,1,0,0,0,0,0,,,,,1
52,2014,0,For-Profit,1,0,47.466667,1,0,1,0,0,0,,,,,1
4,2014,0,For-Profit,0,1,45.599998,0,0,0,0,0,1,,,,,1
65,2014,0,For-Profit,0,1,34.166668,1,1,0,0,1,0,,,,,1
6,2014,0,For-Profit,1,0,44.766666,0,0,0,0,0,1,,,,,1
6,2014,0,For-Profit,0,1,26.366667,0,0,0,0,0,1,,,,,1
3,2014,0,For-Profit,0,1,40.933334,0,0,1,0,0,1,,,,,1
5,2014,0,For-Profit,0,1,40.400002,1,1,1,1,1,1,,,,,1
5,2014,0,Local Authority,0,0,46.533333,1,0,1,0,1,0,,,,,1
34,2014,0,For-Profit,0,1,44.700001,0,1,0,0,0,1,,,,,1
30,2014,1,For-Profit,0,1,45.733334,0,1,0,0,0,1,,,,,1
33,2014,1,For-Profit,0,1,46.033333,1,0,0,0,0,1,,,,,1
36,2014,0,For-Profit,0,1,33.200001,1,0,0,0,0,1,,,,,1
41,2014,0,For-Profit,0,1,22.5,1,0,0,0,0,0,,,,,1
5,2014,0,For-Profit,0,1,43.166668,0,0,0,0,1,1,,,,,1
57,2014,0,For-Profit,0,1,35.799999,1,1,1,0,1,0,,,,,1
7,2014,0,For-Profit,0,1,29.733334,0,0,1,0,0,1,,,,,1
6,2014,0,For-Profit,0,1,33.066666,0,0,0,0,0,1,,,,,1
0,2014,0,Local Authority,0,0,4.3333335,0,1,1,0,0,1,,,,,1
10,2014,0,For-Profit,0,1,39.533333,0,0,0,0,0,0,,,,,1
27,2014,0,For-Profit,0,1,43.599998,0,1,0,0,1,0,,,,,1
4,2014,0,For-Profit,1,0,40.200001,0,0,1,0,0,0,,,,,1
4,2014,0,For-Profit,0,1,46.700001,0,0,0,0,0,1,,,,,1
15,2014,0,For-Profit,0,1,43.166668,0,0,0,0,1,1,,,,,1
25,2014,0,For-Profit,0,1,42.266666,1,0,0,0,0,1,,,,,1
50,2014,0,For-Profit,0,1,48.966667,1,1,0,0,0,0,,,,,1
15,2014,0,For-Profit,0,1,11.2,1,0,0,0,0,0,,,,,1
67,2014,0,For-Profit,1,0,29.133333,1,1,0,0,1,0,,,,,1
2,2014,0,For-Profit,0,1,44.133335,1,0,1,0,0,1,,,,,1
48,2014,0,For-Profit,1,0,40.833332,0,1,0,0,1,0,,,,,1
56,2014,0,For-Profit,0,1,41.700001,1,1,0,0,0,1,,,,,1
40,2014,0,For-Profit,0,1,44.966667,1,0,0,0,0,0,,,,,1
24,2014,0,For-Profit,0,1,37.133335,1,1,1,0,1,1,,,,,1
35,2014,0,For-Profit,0,1,37.133335,1,0,0,0,0,0,,,,,1
10,2014,0,For-Profit,0,1,35.666668,1,0,0,0,1,1,,,,,1
16,2014,0,Third sector,0,0,38.666668,0,0,0,0,0,1,,,,,1
2,2014,0,For-Profit,0,1,32.833332,0,0,0,0,0,0,,,,,1
17,2014,0,For-Profit,1,0,38.900002,1,0,0,0,0,0,,,,,1
5,2014,0,For-Profit,0,1,31.1,0,0,1,0,0,1,,,,,1
3,2014,1,For-Profit,1,0,39.666668,0,0,0,0,1,1,,,,,1
5,2014,0,For-Profit,1,0,41.633335,0,0,0,0,0,1,,,,,1
15,2014,0,Local Authority,0,0,47.466667,0,0,0,0,0,1,,,,,1
42,2014,0,For-Profit,0,1,25.266666,1,0,0,0,1,1,,,,,1
5,2014,0,For-Profit,0,1,37.299999,0,0,0,0,0,1,,,,,1
10,2014,0,For-Profit,1,0,38.5,0,0,1,0,1,0,,,,,1
12,2014,0,Third sector,0,0,34.733334,0,0,0,0,0,1,,,,,1
49,2014,0,For-Profit,0,1,14,1,0,0,0,0,0,,,,,1
12,2014,0,Third sector,0,0,22.033333,1,0,1,0,1,1,,,,,1
34,2014,0,For-Profit,1,0,47.966667,0,0,0,0,0,0,,,,,1
14,2014,1,For-Profit,0,1,34.299999,1,0,0,0,0,1,,,,,1
4,2014,0,Third sector,0,0,36.866665,0,0,0,0,0,1,,,,,1
12,2014,0,For-Profit,0,1,36.166668,0,0,1,0,0,0,,,,,1
34,2014,0,For-Profit,0,1,35.266666,1,0,0,0,1,1,,,,,1
75,2014,0,For-Profit,0,1,44.466667,1,1,0,0,0,0,,,,,1
3,2014,0,For-Profit,0,1,41.866665,0,0,0,0,0,1,,,,,1
37,2014,0,For-Profit,0,1,39.366665,1,0,0,0,0,1,,,,,1
33,2014,0,For-Profit,0,1,38.433334,1,1,0,0,0,1,,,,,1
4,2014,0,For-Profit,0,1,36.666668,0,0,0,0,0,1,,,,,1
23,2014,0,For-Profit,0,1,30.366667,0,1,0,0,0,0,,,,,1
0,2014,0,Local Authority,0,0,44.5,0,1,0,0,1,1,,,,,1
1,2014,0,For-Profit,0,1,36.733334,0,0,1,0,1,1,,,,,1
40,2014,0,For-Profit,1,0,41.833332,1,1,0,0,1,1,,,,,1
10,2014,0,For-Profit,0,1,47.700001,0,0,1,0,1,0,,,,,1
10,2014,0,For-Profit,0,1,39.533333,0,0,0,0,1,0,,,,,1
18,2014,0,For-Profit,0,1,37.333332,0,0,1,0,0,1,,,,,1
25,2014,0,For-Profit,1,0,36.333332,0,1,0,0,0,0,,,,,1
2,2014,0,For-Profit,0,1,31.299999,0,0,0,0,0,0,,,,,1
3,2014,0,For-Profit,1,0,38.733334,0,1,0,0,0,1,,,,,1
5,2014,0,For-Profit,0,1,47.833332,0,0,1,0,0,1,,,,,1
18,2014,0,For-Profit,0,1,27.799999,0,0,0,0,0,0,,,,,1
16,2014,0,For-Profit,0,1,13.2,0,1,0,0,0,0,,,,,1
6,2014,1,For-Profit,1,0,12.933333,1,0,0,0,1,1,,,,,1
3,2014,0,Third sector,0,0,48.333332,0,0,0,0,0,1,,,,,1
7,2014,0,Third sector,0,0,46.166668,0,0,0,0,0,1,,,,,1
29,2014,0,For-Profit,0,1,29.966667,1,0,0,0,0,1,,,,,1
15,2014,0,For-Profit,1,0,41.633335,1,0,0,0,0,1,,,,,1
55,2014,0,For-Profit,1,0,23.233334,1,0,0,0,0,0,,,,,1
7,2014,0,For-Profit,0,1,40.166668,0,0,0,0,0,0,,,,,1
27,2014,0,For-Profit,0,1,38.700001,1,0,0,0,0,1,,,,,1
14,2014,0,For-Profit,0,1,40.400002,1,1,1,1,1,1,,,,,1
4,2014,0,For-Profit,0,1,36.666668,0,0,0,0,0,1,,,,,1
6,2014,0,For-Profit,0,1,39.266666,0,0,0,0,0,1,,,,,1
9,2014,0,Third sector,0,0,43.433334,1,0,0,0,1,1,,,,,1
30,2014,0,For-Profit,0,1,24.200001,1,1,1,0,0,1,,,,,1
12,2014,0,For-Profit,1,0,39.200001,0,0,1,1,0,0,,,,,1
34,2014,0,For-Profit,1,0,49.5,0,1,0,0,1,1,,,,,1
2,2014,0,Third sector,0,0,36.200001,0,0,1,0,1,1,,,,,1
7,2014,0,For-Profit,0,1,37,0,0,1,0,0,1,,,,,1
18,2014,0,For-Profit,0,1,22.466667,1,1,1,0,0,1,,,,,1
7,2014,0,Third sector,0,0,39.733334,0,0,0,0,0,1,,,,,1
5,2014,0,Third sector,0,0,37.299999,0,0,0,0,0,1,,,,,1
50,2014,0,Third sector,0,0,40.099998,0,0,0,0,0,0,,,,,1
14,2014,0,For-Profit,0,1,25.833334,1,1,1,0,0,0,0,1,0,0,0
28,2014,0,For-Profit,0,1,43.799999,0,0,0,0,0,0,,,,,1
50,2014,0,For-Profit,0,1,35,0,1,0,0,0,0,,,,,1
4,2014,0,For-Profit,0,1,37.766666,0,0,0,0,0,1,,,,,1
11,2014,0,For-Profit,0,1,45.5,0,0,0,0,0,1,,,,,1
40,2014,0,For-Profit,0,1,47.366665,0,0,0,0,1,0,,,,,1
26,2014,0,For-Profit,0,1,42.366665,1,0,0,0,0,1,,,,,1
5,2014,0,For-Profit,0,1,47.099998,0,0,0,0,0,1,,,,,1
29,2014,0,For-Profit,1,0,41.666668,1,0,0,0,0,1,,,,,1
11,2014,0,For-Profit,1,0,46.433334,0,0,0,0,0,0,,,,,1
7,2014,0,For-Profit,1,0,37.400002,0,0,0,0,1,1,,,,,1
36,2014,0,Third sector,0,0,45.866665,0,0,0,0,0,0,,,,,1
5,2014,0,For-Profit,0,1,25.266666,0,0,0,0,0,1,,,,,1
23,2014,0,For-Profit,0,1,32.766666,0,1,0,0,1,1,,,,,1
3,2014,0,For-Profit,1,0,45.933334,0,0,0,0,0,0,,,,,1
10,2014,0,For-Profit,1,0,43.599998,0,0,0,0,0,1,,,,,1
28,2014,0,For-Profit,1,0,44.533333,1,0,0,0,1,0,,,,,1
11,2014,0,For-Profit,0,1,42.966667,0,0,0,0,0,1,,,,,1
70,2014,0,For-Profit,0,1,44.366665,0,1,0,0,1,0,,,,,1
45,2014,0,For-Profit,1,0,37.400002,1,1,0,0,0,1,,,,,1
4,2014,0,For-Profit,0,1,27.799999,0,0,0,0,0,1,,,,,1
32,2014,0,For-Profit,1,0,47.033333,1,0,1,0,1,0,,,,,1
4,2014,0,For-Profit,0,1,43.166668,0,0,0,0,0,1,,,,,1
5,2014,0,For-Profit,0,1,39.533333,0,0,0,0,0,1,,,,,1
9,2014,0,For-Profit,0,1,38.733334,0,0,1,1,0,1,,,,,1
6,2014,0,For-Profit,0,1,29.733334,0,0,1,0,0,1,,,,,1
15,2014,0,Third sector,0,0,44.5,0,0,0,0,0,1,,,,,1
23,2014,0,For-Profit,0,1,37.799999,1,1,0,0,1,1,,,,,1
60,2014,0,For-Profit,1,0,39.966667,0,1,0,0,1,0,,,,,1
12,2014,0,For-Profit,0,1,24.533333,0,0,0,0,0,0,,,,,1
18,2014,0,For-Profit,1,0,45.066666,1,0,0,0,0,1,,,,,1
29,2014,0,For-Profit,0,1,20.533333,1,0,0,0,0,0,,,,,1
4,2014,0,For-Profit,0,1,42,0,0,0,0,0,0,,,,,1
5,2014,0,For-Profit,0,1,29.733334,0,0,1,0,0,1,,,,,1
44,2014,0,For-Profit,0,1,42.933334,1,0,0,0,0,0,,,,,1
11,2014,0,For-Profit,0,1,27.366667,0,0,1,0,0,1,,,,,1
7,2014,0,For-Profit,0,1,39.366665,0,0,0,0,0,0,,,,,1
18,2014,0,For-Profit,1,0,8.6333332,1,0,0,0,1,0,,,,,1
2,2014,0,For-Profit,0,1,27.133333,0,1,0,0,0,1,,,,,1
10,2014,0,For-Profit,0,1,28.5,0,0,0,0,0,1,,,,,1
3,2014,0,For-Profit,1,0,42.466667,0,0,0,0,0,1,,,,,1
7,2014,0,For-Profit,0,1,39.933334,0,0,1,0,1,0,,,,,1
3,2014,0,For-Profit,0,1,43.033333,0,0,0,0,0,1,,,,,1
4,2014,0,For-Profit,0,1,4.8333335,0,0,0,0,0,1,,,,,1
4,2014,0,For-Profit,0,1,47.566666,0,0,0,0,1,1,,,,,1
3,2014,0,For-Profit,1,0,25.6,0,0,1,0,0,1,,,,,1
57,2014,0,For-Profit,1,0,46.066666,1,0,1,0,1,0,,,,,1
5,2014,0,For-Profit,0,1,27.299999,0,0,0,0,0,1,,,,,1
9,2014,0,For-Profit,1,0,47.533333,0,0,1,0,0,1,,,,,1
45,2014,0,For-Profit,0,1,48.366665,1,1,1,0,0,0,,,,,1
6,2014,0,For-Profit,0,1,26.366667,0,0,0,0,0,1,,,,,1
23,2014,1,For-Profit,0,1,39.099998,1,0,0,0,0,1,,,,,1
5,2014,0,For-Profit,0,1,36.733334,0,0,0,0,0,1,,,,,1
10,2014,0,For-Profit,1,0,48.866665,0,0,0,0,0,1,,,,,1
48,2014,0,For-Profit,1,0,39.466667,1,0,0,0,0,1,,,,,1
2,2014,0,Third sector,0,0,37.533333,0,0,0,0,0,1,,,,,1
3,2014,0,Third sector,0,0,39.033333,0,0,0,0,0,0,,,,,1
